"","Monthly.Temperature....Celsius.","Statistics","Country","ISO3","...5"
"30422",23.78888," Feb Average"," Sainte Lucie"," LCA",2029
"30423",23.95441," Mar Average"," Sainte Lucie"," LCA",2029
"30424",24.417171," Apr Average"," Sainte Lucie"," LCA",2029
"30425",25.008907," May Average"," Sainte Lucie"," LCA",2029
"30426",25.544123," Jun Average"," Sainte Lucie"," LCA",2029
"30427",26.452366," Jul Average"," Sainte Lucie"," LCA",2029
"30428",27.532377," Aug Average"," Sainte Lucie"," LCA",2029
"30429",27.880558," Sep Average"," Sainte Lucie"," LCA",2029
"30430",27.509892," Oct Average"," Sainte Lucie"," LCA",2029
"30431",26.567293," Nov Average"," Sainte Lucie"," LCA",2029
"30432",25.12531," Dec Average"," Sainte Lucie"," LCA",2029
"30433",26.04714," Jan Average"," Sainte Lucie"," LCA",2030
"30434",26.013138," Feb Average"," Sainte Lucie"," LCA",2030
"30435",26.37109," Mar Average"," Sainte Lucie"," LCA",2030
"30436",26.637," Apr Average"," Sainte Lucie"," LCA",2030
"30437",27.125942," May Average"," Sainte Lucie"," LCA",2030
"30438",27.51914," Jun Average"," Sainte Lucie"," LCA",2030
"30439",27.691736," Jul Average"," Sainte Lucie"," LCA",2030
"30440",27.802364," Aug Average"," Sainte Lucie"," LCA",2030
"30441",27.859486," Sep Average"," Sainte Lucie"," LCA",2030
"30442",27.873262," Oct Average"," Sainte Lucie"," LCA",2030
"30443",27.520987," Nov Average"," Sainte Lucie"," LCA",2030
"30444",26.657333," Dec Average"," Sainte Lucie"," LCA",2030
"30445",26.420994," Jan Average"," Sainte Lucie"," LCA",2031
"30446",26.168697," Feb Average"," Sainte Lucie"," LCA",2031
"30447",26.432579," Mar Average"," Sainte Lucie"," LCA",2031
"30448",26.672523," Apr Average"," Sainte Lucie"," LCA",2031
"30449",27.15956," May Average"," Sainte Lucie"," LCA",2031
"30450",27.677893," Jun Average"," Sainte Lucie"," LCA",2031
"30451",27.94882," Jul Average"," Sainte Lucie"," LCA",2031
"30452",28.142944," Aug Average"," Sainte Lucie"," LCA",2031
"30453",28.36134," Sep Average"," Sainte Lucie"," LCA",2031
"30454",28.397417," Oct Average"," Sainte Lucie"," LCA",2031
"30455",27.817806," Nov Average"," Sainte Lucie"," LCA",2031
"30456",27.06768," Dec Average"," Sainte Lucie"," LCA",2031
"30457",24.004446," Jan Average"," Sainte Lucie"," LCA",2032
"30458",23.380684," Feb Average"," Sainte Lucie"," LCA",2032
"30459",23.123201," Mar Average"," Sainte Lucie"," LCA",2032
"30460",23.287092," Apr Average"," Sainte Lucie"," LCA",2032
"30461",24.016832," May Average"," Sainte Lucie"," LCA",2032
"30462",24.88293," Jun Average"," Sainte Lucie"," LCA",2032
"30463",25.754904," Jul Average"," Sainte Lucie"," LCA",2032
"30464",26.593397," Aug Average"," Sainte Lucie"," LCA",2032
"30465",27.039413," Sep Average"," Sainte Lucie"," LCA",2032
"30466",26.771162," Oct Average"," Sainte Lucie"," LCA",2032
"30467",25.993824," Nov Average"," Sainte Lucie"," LCA",2032
"30468",25.049158," Dec Average"," Sainte Lucie"," LCA",2032
"30469",24.09952," Jan Average"," Sainte Lucie"," LCA",2033
"30470",23.76534," Feb Average"," Sainte Lucie"," LCA",2033
"30471",24.02913," Mar Average"," Sainte Lucie"," LCA",2033
"30472",24.594187," Apr Average"," Sainte Lucie"," LCA",2033
"30473",24.970423," May Average"," Sainte Lucie"," LCA",2033
"30474",25.412106," Jun Average"," Sainte Lucie"," LCA",2033
"30475",25.976755," Jul Average"," Sainte Lucie"," LCA",2033
"30476",26.608593," Aug Average"," Sainte Lucie"," LCA",2033
"30477",26.913515," Sep Average"," Sainte Lucie"," LCA",2033
"30478",26.67134," Oct Average"," Sainte Lucie"," LCA",2033
"30479",26.007933," Nov Average"," Sainte Lucie"," LCA",2033
"30480",24.98731," Dec Average"," Sainte Lucie"," LCA",2033
"30481",24.136955," Jan Average"," Sainte Lucie"," LCA",2034
"30482",23.80297," Feb Average"," Sainte Lucie"," LCA",2034
"30483",23.979837," Mar Average"," Sainte Lucie"," LCA",2034
"30484",24.51231," Apr Average"," Sainte Lucie"," LCA",2034
"30485",24.928986," May Average"," Sainte Lucie"," LCA",2034
"30486",25.37672," Jun Average"," Sainte Lucie"," LCA",2034
"30487",25.951107," Jul Average"," Sainte Lucie"," LCA",2034
"30488",26.493992," Aug Average"," Sainte Lucie"," LCA",2034
"30489",26.77456," Sep Average"," Sainte Lucie"," LCA",2034
"30490",26.56532," Oct Average"," Sainte Lucie"," LCA",2034
"30491",25.919752," Nov Average"," Sainte Lucie"," LCA",2034
"30492",25.022537," Dec Average"," Sainte Lucie"," LCA",2034
"30493",25.478947," Jan Average"," Sainte Lucie"," LCA",2035
"30494",25.323734," Feb Average"," Sainte Lucie"," LCA",2035
"30495",25.530245," Mar Average"," Sainte Lucie"," LCA",2035
"30496",26.155838," Apr Average"," Sainte Lucie"," LCA",2035
"30497",26.731314," May Average"," Sainte Lucie"," LCA",2035
"30498",27.014303," Jun Average"," Sainte Lucie"," LCA",2035
"30499",27.245249," Jul Average"," Sainte Lucie"," LCA",2035
"30500",27.579603," Aug Average"," Sainte Lucie"," LCA",2035
"30501",27.569239," Sep Average"," Sainte Lucie"," LCA",2035
"30502",27.364218," Oct Average"," Sainte Lucie"," LCA",2035
"30503",27.005568," Nov Average"," Sainte Lucie"," LCA",2035
"30504",26.231298," Dec Average"," Sainte Lucie"," LCA",2035
"30505",24.645304," Jan Average"," Sainte Lucie"," LCA",2036
"30506",24.514723," Feb Average"," Sainte Lucie"," LCA",2036
"30507",24.641376," Mar Average"," Sainte Lucie"," LCA",2036
"30508",24.976793," Apr Average"," Sainte Lucie"," LCA",2036
"30509",25.367928," May Average"," Sainte Lucie"," LCA",2036
"30510",25.613777," Jun Average"," Sainte Lucie"," LCA",2036
"30511",25.526377," Jul Average"," Sainte Lucie"," LCA",2036
"30512",25.582586," Aug Average"," Sainte Lucie"," LCA",2036
"30513",26.049185," Sep Average"," Sainte Lucie"," LCA",2036
"30514",26.140947," Oct Average"," Sainte Lucie"," LCA",2036
"30515",25.693518," Nov Average"," Sainte Lucie"," LCA",2036
"30516",25.044783," Dec Average"," Sainte Lucie"," LCA",2036
"30517",23.98588," Jan Average"," Sainte Lucie"," LCA",2037
"30518",23.73405," Feb Average"," Sainte Lucie"," LCA",2037
"30519",23.770277," Mar Average"," Sainte Lucie"," LCA",2037
"30520",23.966497," Apr Average"," Sainte Lucie"," LCA",2037
"30521",24.54568," May Average"," Sainte Lucie"," LCA",2037
"30522",25.449299," Jun Average"," Sainte Lucie"," LCA",2037
"30523",25.984245," Jul Average"," Sainte Lucie"," LCA",2037
"30524",26.287035," Aug Average"," Sainte Lucie"," LCA",2037
"30525",26.473755," Sep Average"," Sainte Lucie"," LCA",2037
"30526",26.141644," Oct Average"," Sainte Lucie"," LCA",2037
"30527",25.381674," Nov Average"," Sainte Lucie"," LCA",2037
"30528",24.558435," Dec Average"," Sainte Lucie"," LCA",2037
"30529",25.856846," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2038
"30530",25.393177," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2038
"30531",25.375528," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2038
"30532",25.702301," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2038
"30533",26.12452," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2038
"30534",26.683098," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2038
"30535",27.370863," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2038
"30536",27.959711," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2038
"30537",28.206825," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2038
"30538",27.9907," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2038
"30539",27.396458," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2038
"30540",26.647697," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2038
"30541",26.484144," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2039
"30542",26.118877," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2039
"30543",26.105726," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2039
"30544",26.294365," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2039
"30545",26.602276," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2039
"30546",27.0243," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2039
"30547",27.586676," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2039
"30548",28.253092," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2039
"30549",28.677805," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2039
"30550",28.634258," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2039
"30551",28.072968," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2039
"30552",27.239647," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2039
"30553",25.446682," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2021
"30554",25.096634," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2021
"30555",25.13735," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2021
"30556",25.657845," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2021
"30557",26.285885," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2021
"30558",27.147926," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2021
"30559",27.717295," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2021
"30560",28.15248," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2021
"30561",28.296526," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2021
"30562",27.937466," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2021
"30563",27.19838," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2021
"30564",26.196997," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2021
"30565",25.331642," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2022
"30566",25.128008," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2022
"30567",25.381712," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2022
"30568",25.943104," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2022
"30569",26.48691," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2022
"30570",26.980774," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2022
"30571",27.42591," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2022
"30572",27.8438," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2022
"30573",27.95422," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2022
"30574",27.614742," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2022
"30575",27.037176," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2022
"30576",26.149282," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2022
"30577",25.608576," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2023
"30578",25.32652," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2023
"30579",25.635233," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2023
"30580",26.401869," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2023
"30581",26.998564," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2023
"30582",27.404863," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2023
"30583",27.674973," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2023
"30584",27.80935," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2023
"30585",27.55361," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2023
"30586",27.241674," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2023
"30587",26.92054," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2023
"30588",26.424555," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2023
"30589",25.370945," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2024
"30590",25.295515," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2024
"30591",25.48136," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2024
"30592",25.860352," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2024
"30593",26.384092," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2024
"30594",26.77797," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2024
"30595",27.343687," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2024
"30596",27.583801," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2024
"30597",27.643518," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2024
"30598",27.51929," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2024
"30599",26.98236," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2024
"30600",26.062922," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2024
"30601",24.372091," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2025
"30602",23.961227," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2025
"30603",24.122177," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2025
"30604",24.618937," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2025
"30605",25.203661," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2025
"30606",26.013271," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2025
"30607",26.98975," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2025
"30608",27.954258," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2025
"30609",27.994398," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2025
"30610",27.521986," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2025
"30611",26.641329," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2025
"30612",25.346308," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2025
"30613",24.05409," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2026
"30614",23.75439," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2026
"30615",24.026941," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2026
"30616",24.569328," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2026
"30617",25.177324," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2026
"30618",25.699732," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2026
"30619",26.606539," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2026
"30620",27.638018," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2026
"30621",27.887785," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2026
"30622",27.424461," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2026
"30623",26.463636," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2026
"30624",25.004461," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2026
"30625",26.277458," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2027
"30626",26.25089," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2027
"30627",26.606365," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2027
"30628",26.871761," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2027
"30629",27.306574," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2027
"30630",27.61894," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2027
"30631",27.769266," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2027
"30632",27.901552," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2027
"30633",27.958849," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2027
"30634",28.001509," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2027
"30635",27.673653," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2027
"30636",26.821863," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2027
"30637",26.550194," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2028
"30638",26.32968," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2028
"30639",26.614046," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2028
"30640",26.903326," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2028
"30641",27.376917," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2028
"30642",27.822418," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2028
"30643",28.034548," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2028
"30644",28.254658," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2028
"30645",28.49667," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2028
"30646",28.558863," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2028
"30647",27.97363," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2028
"30648",27.199871," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2028
"30649",24.162315," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2029
"30650",23.568365," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2029
"30651",23.33788," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2029
"30652",23.569742," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2029
"30653",24.345129," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2029
"30654",25.191837," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2029
"30655",26.089777," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2029
"30656",26.822811," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2029
"30657",27.15035," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2029
"30658",26.86857," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2029
"30659",26.119083," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2029
"30660",25.190273," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2029
"30661",24.08319," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2030
"30662",23.799856," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2030
"30663",24.120728," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2030
"30664",24.715586," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2030
"30665",25.054743," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2030
"30666",25.470913," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2030
"30667",26.038177," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2030
"30668",26.692255," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2030
"30669",26.992205," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2030
"30670",26.7073," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2030
"30671",26.007837," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2030
"30672",24.969433," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2030
"30673",24.11817," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2031
"30674",23.829473," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2031
"30675",24.064436," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2031
"30676",24.64052," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2031
"30677",25.024164," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2031
"30678",25.435045," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2031
"30679",26.031397," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2031
"30680",26.578983," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2031
"30681",26.850454," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2031
"30682",26.601776," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2031
"30683",25.914427," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2031
"30684",24.99779," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2031
"30685",25.53178," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2032
"30686",25.427273," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2032
"30687",25.68568," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2032
"30688",26.31667," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2032
"30689",26.849651," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2032
"30690",27.10914," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2032
"30691",27.334562," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2032
"30692",27.667479," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2032
"30693",27.630346," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2032
"30694",27.389784," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2032
"30695",27.002256," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2032
"30696",26.253904," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2032
"30697",24.781956," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2033
"30698",24.665258," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2033
"30699",24.887104," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2033
"30700",25.246403," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2033
"30701",25.56615," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2033
"30702",25.721268," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2033
"30703",25.599207," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2033
"30704",25.718979," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2033
"30705",26.183636," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2033
"30706",26.275436," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2033
"30707",25.811522," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2033
"30708",25.155296," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2033
"30709",24.115301," Jan Average"," Saint-Vincent-et-les Grenadines"," VCT",2034
"30710",23.895851," Feb Average"," Saint-Vincent-et-les Grenadines"," VCT",2034
"30711",23.956882," Mar Average"," Saint-Vincent-et-les Grenadines"," VCT",2034
"30712",24.159878," Apr Average"," Saint-Vincent-et-les Grenadines"," VCT",2034
"30713",24.758892," May Average"," Saint-Vincent-et-les Grenadines"," VCT",2034
"30714",25.639145," Jun Average"," Saint-Vincent-et-les Grenadines"," VCT",2034
"30715",26.133451," Jul Average"," Saint-Vincent-et-les Grenadines"," VCT",2034
"30716",26.414522," Aug Average"," Saint-Vincent-et-les Grenadines"," VCT",2034
"30717",26.585604," Sep Average"," Saint-Vincent-et-les Grenadines"," VCT",2034
"30718",26.23901," Oct Average"," Saint-Vincent-et-les Grenadines"," VCT",2034
"30719",25.484577," Nov Average"," Saint-Vincent-et-les Grenadines"," VCT",2034
"30720",24.664637," Dec Average"," Saint-Vincent-et-les Grenadines"," VCT",2034
"30721",22.51241," Jan Average"," Soudan"," SDN",2035
"30722",24.583895," Feb Average"," Soudan"," SDN",2035
"30723",26.611929," Mar Average"," Soudan"," SDN",2035
"30724",28.225609," Apr Average"," Soudan"," SDN",2035
"30725",29.007544," May Average"," Soudan"," SDN",2035
"30726",29.827152," Jun Average"," Soudan"," SDN",2035
"30727",29.398668," Jul Average"," Soudan"," SDN",2035
"30728",28.87613," Aug Average"," Soudan"," SDN",2035
"30729",28.524015," Sep Average"," Soudan"," SDN",2035
"30730",28.048227," Oct Average"," Soudan"," SDN",2035
"30731",25.797815," Nov Average"," Soudan"," SDN",2035
"30732",23.232323," Dec Average"," Soudan"," SDN",2035
"30733",23.771473," Jan Average"," Soudan"," SDN",2036
"30734",25.309433," Feb Average"," Soudan"," SDN",2036
"30735",28.353052," Mar Average"," Soudan"," SDN",2036
"30736",30.400095," Apr Average"," Soudan"," SDN",2036
"30737",31.377935," May Average"," Soudan"," SDN",2036
"30738",32.237915," Jun Average"," Soudan"," SDN",2036
"30739",31.727522," Jul Average"," Soudan"," SDN",2036
"30740",31.190582," Aug Average"," Soudan"," SDN",2036
"30741",30.713068," Sep Average"," Soudan"," SDN",2036
"30742",30.279829," Oct Average"," Soudan"," SDN",2036
"30743",28.108662," Nov Average"," Soudan"," SDN",2036
"30744",24.81867," Dec Average"," Soudan"," SDN",2036
"30745",20.8081," Jan Average"," Soudan"," SDN",2037
"30746",22.932358," Feb Average"," Soudan"," SDN",2037
"30747",26.14632," Mar Average"," Soudan"," SDN",2037
"30748",28.46111," Apr Average"," Soudan"," SDN",2037
"30749",28.805014," May Average"," Soudan"," SDN",2037
"30750",28.78511," Jun Average"," Soudan"," SDN",2037
"30751",28.55479," Jul Average"," Soudan"," SDN",2037
"30752",27.944338," Aug Average"," Soudan"," SDN",2037
"30753",27.685526," Sep Average"," Soudan"," SDN",2037
"30754",27.08608," Oct Average"," Soudan"," SDN",2037
"30755",24.603157," Nov Average"," Soudan"," SDN",2037
"30756",21.576704," Dec Average"," Soudan"," SDN",2037
"30757",20.86452," Jan Average"," Soudan"," SDN",2038
"30758",23.124113," Feb Average"," Soudan"," SDN",2038
"30759",27.111416," Mar Average"," Soudan"," SDN",2038
"30760",28.777401," Apr Average"," Soudan"," SDN",2038
"30761",28.760668," May Average"," Soudan"," SDN",2038
"30762",28.844635," Jun Average"," Soudan"," SDN",2038
"30763",27.955544," Jul Average"," Soudan"," SDN",2038
"30764",27.214556," Aug Average"," Soudan"," SDN",2038
"30765",27.344227," Sep Average"," Soudan"," SDN",2038
"30766",27.144184," Oct Average"," Soudan"," SDN",2038
"30767",24.920633," Nov Average"," Soudan"," SDN",2038
"30768",21.499361," Dec Average"," Soudan"," SDN",2038
"30769",22.373981," Jan Average"," Soudan"," SDN",2039
"30770",25.674555," Feb Average"," Soudan"," SDN",2039
"30771",28.998335," Mar Average"," Soudan"," SDN",2039
"30772",30.148483," Apr Average"," Soudan"," SDN",2039
"30773",30.156124," May Average"," Soudan"," SDN",2039
"30774",31.587904," Jun Average"," Soudan"," SDN",2039
"30775",31.275057," Jul Average"," Soudan"," SDN",2039
"30776",31.083048," Aug Average"," Soudan"," SDN",2039
"30777",31.085598," Sep Average"," Soudan"," SDN",2039
"30778",29.342957," Oct Average"," Soudan"," SDN",2039
"30779",25.885332," Nov Average"," Soudan"," SDN",2039
"30780",22.320993," Dec Average"," Soudan"," SDN",2039
"30781",22.808788," Jan Average"," Soudan"," SDN",2021
"30782",24.49813," Feb Average"," Soudan"," SDN",2021
"30783",26.242626," Mar Average"," Soudan"," SDN",2021
"30784",28.50912," Apr Average"," Soudan"," SDN",2021
"30785",29.557665," May Average"," Soudan"," SDN",2021
"30786",30.626818," Jun Average"," Soudan"," SDN",2021
"30787",30.358013," Jul Average"," Soudan"," SDN",2021
"30788",30.27742," Aug Average"," Soudan"," SDN",2021
"30789",29.75859," Sep Average"," Soudan"," SDN",2021
"30790",28.416557," Oct Average"," Soudan"," SDN",2021
"30791",25.486853," Nov Average"," Soudan"," SDN",2021
"30792",22.852886," Dec Average"," Soudan"," SDN",2021
"30793",22.233797," Jan Average"," Soudan"," SDN",2022
"30794",24.559948," Feb Average"," Soudan"," SDN",2022
"30795",28.683056," Mar Average"," Soudan"," SDN",2022
"30796",30.594177," Apr Average"," Soudan"," SDN",2022
"30797",31.172691," May Average"," Soudan"," SDN",2022
"30798",31.501171," Jun Average"," Soudan"," SDN",2022
"30799",31.347397," Jul Average"," Soudan"," SDN",2022
"30800",30.283934," Aug Average"," Soudan"," SDN",2022
"30801",29.443861," Sep Average"," Soudan"," SDN",2022
"30802",27.695082," Oct Average"," Soudan"," SDN",2022
"30803",24.334633," Nov Average"," Soudan"," SDN",2022
